policy,seed,position_error_final_m,velocity_error_final_mps,position_sigma_final_m,used_measurements,rejected_measurements,assoc_bad_accepted,outlier_accepted,eligible_measurements
METROLOGY_CONDITIONED_EIG,260955,43.83607383282066,1.193740203884633,41.233810382032345,19,0,0,0,23
NO_PASSIVE,260956,264.94177366233976,2.2837503468237963,445.27923823147125,0,0,0,0,137
RANDOM,260956,34.80739972591447,1.202579093792892,26.695578479576557,59,1,0,0,137
HIGHEST_SNR,260956,16.02169905140538,0.38534529027498493,28.15743732686711,60,0,0,0,137
SHORTEST_PULSE,260956,9.743408891414129,0.33674688324844043,24.75831265286116,56,4,0,0,137
METROLOGY_CONDITIONED_EIG,260956,10.7691232505561,0.4378314102697153,21.63200267674133,58,2,0,0,137
NO_PASSIVE,260957,535.9937003134243,3.2830028181601807,445.27923823147125,0,0,0,0,99
RANDOM,260957,7.201291485791652,0.1004559945382449,22.910989931895752,56,2,0,0,99
HIGHEST_SNR,260957,13.547283726937989,2.661185020844494,32.95669622740969,57,1,0,0,99
SHORTEST_PULSE,260957,12.390097775328732,0.6640601275542418,19.80485952903205,57,1,0,0,99
METROLOGY_CONDITIONED_EIG,260957,2.260594548491516,0.30506525822466585,19.546390871421146,58,0,0,0,99
NO_PASSIVE,260958,461.38192636184584,2.2025442877217167,445.27923823147125,0,0,0,0,38
RANDOM,260958,22.561336820207288,1.4058311417215819,38.75076066704229,32,0,0,0,38
HIGHEST_SNR,260958,17.482941241144157,1.7153663048044923,39.129954858249995,32,0,0,0,38
SHORTEST_PULSE,260958,17.482941241144157,1.7153663048044923,39.129954858249995,32,0,0,0,38
METROLOGY_CONDITIONED_EIG,260958,22.56289003381913,1.415186062896168,38.554112950211426,32,0,0,0,38
NO_PASSIVE,260959,714.7740099676466,1.4569105076126498,445.27923823147125,0,0,0,0,45
RANDOM,260959,13.287859579162166,0.3571727967831724,28.10169841017013,28,0,0,0,45
HIGHEST_SNR,260959,915.4336868149145,1.2048557793946855,309.41890258686715,24,4,0,0,45
SHORTEST_PULSE,260959,8.849404541784763,0.4026860760174789,25.912668722499923,27,1,0,0,45
METROLOGY_CONDITIONED_EIG,260959,5.823202923100817,0.3299473569772253,25.139753769573648,27,1,0,0,45
NO_PASSIVE,260960,91.45937565518298,2.053785951875213,445.27923823147125,0,0,0,0,64
RANDOM,260960,26.025302764687986,0.7192251309017625,22.75573213469978,42,0,0,0,64
HIGHEST_SNR,260960,7.673033799302653,0.24108596816144154,24.92420917858311,42,0,0,0,64
SHORTEST_PULSE,260960,17.10366445205291,0.612451584414514,20.266087562207858,42,0,0,0,64
METROLOGY_CONDITIONED_EIG,260960,17.64845845530337,0.602847740299513,19.800247478511082,42,0,0,0,64
NO_PASSIVE,260961,156.47568249803172,3.6735336017309708,445.27923823147125,0,0,0,0,126
RANDOM,260961,28.11715594515299,1.3190234572586355,31.11913941831159,60,0,0,0,126
HIGHEST_SNR,260961,61.622641973247,3.6421489556495272,67.66416442191607,60,0,0,0,126
SHORTEST_PULSE,260961,33.093807895643046,1.215287163745705,24.37272219753907,60,0,0,0,126
METROLOGY_CONDITIONED_EIG,260961,44.3816900842905,1.480064161892514,24.264486859458255,60,0,0,0,126
NO_PASSIVE,260962,173.38664993368732,1.7406906365821024,445.27923823147125,0,0,0,0,55
RANDOM,260962,55.513603073179006,1.3363213041634472,61.99827350803491,48,0,0,0,55
HIGHEST_SNR,260962,240.7655590149006,1.5908457079682146,179.61675480213844,48,0,0,0,55
SHORTEST_PULSE,260962,240.7655590149006,1.5908457079682146,179.61675480213844,48,0,0,0,55
METROLOGY_CONDITIONED_EIG,260962,52.83698471450098,1.222283616503941,59.35028628145653,48,0,0,0,55
NO_PASSIVE,260963,357.00406542235527,1.191753510625842,445.27923823147125,0,0,0,0,50
RANDOM,260963,23.80597250181422,0.27578425559638653,20.728577979861296,45,1,0,0,50
HIGHEST_SNR,260963,9.648530687775098,0.6662085927331801,18.953818051490654,46,0,0,0,50
SHORTEST_PULSE,260963,10.314793264761027,0.7138606277700471,18.35561080589956,46,0,0,0,50
METROLOGY_CONDITIONED_EIG,260963,24.35218042371523,0.26510315510343957,20.722168272239337,45,1,0,0,50
NO_PASSIVE,260964,689.7748820139137,1.1766589428234344,445.27923823147125,0,0,0,0,42
RANDOM,260964,19.932837805193493,0.5637858475869535,39.519618392197216,31,0,0,0,42
HIGHEST_SNR,260964,8.210196038285885,0.6565343778840342,41.585154850144065,31,0,0,0,42
SHORTEST_PULSE,260964,28.14506221081549,1.1930189357076588,33.403019346405884,31,0,0,0,42
METROLOGY_CONDITIONED_EIG,260964,27.49909024887441,1.1611880840487694,33.233379682958926,31,0,0,0,42
NO_PASSIVE,260965,674.5665894444575,1.4486524880075364,445.27923823147125,0,0,0,0,89
RANDOM,260965,22.928897078169143,0.8392184485835511,46.540888714390746,52,1,0,0,89
HIGHEST_SNR,260965,37.89164451462817,1.010390813863948,67.92802552050895,51,2,0,0,89
SHORTEST_PULSE,260965,17.459568416323833,0.6161975889640879,37.09250508343581,52,1,0,0,89
METROLOGY_CONDITIONED_EIG,260965,37.981492985096,0.7158060058347239,36.806683286484564,52,1,0,0,89
NO_PASSIVE,260966,247.24418923190828,0.2238895823898879,445.27923823147125,0,0,0,0,136
RANDOM,260966,1.99853259066397,0.07008088735388543,24.227174245571867,52,2,0,0,136
HIGHEST_SNR,260966,12.153586497410942,0.3279241283573509,32.65594594827399,53,1,0,0,136
SHORTEST_PULSE,260966,6.533869562965668,0.35678934241534166,22.877192150409783,52,2,0,0,136
METROLOGY_CONDITIONED_EIG,260966,4.478473611565685,0.0542863895780978,19.382244864127717,52,2,0,0,136
NO_PASSIVE,260967,367.21224055406,1.61521760232067,445.27923823147125,0,0,0,0,13
RANDOM,260967,345.6454651807756,2.3185937765490334,254.36156537046708,12,1,0,0,13
HIGHEST_SNR,260967,345.6454651807756,2.3185937765490334,254.36156537046708,12,1,0,0,13
SHORTEST_PULSE,260967,345.6454651807756,2.3185937765490334,254.36156537046708,12,1,0,0,13
METROLOGY_CONDITIONED_EIG,260967,345.6454651807756,2.3185937765490334,254.36156537046708,12,1,0,0,13
NO_PASSIVE,260968,159.15986695008547,1.0304467903621153,445.27923823147125,0,0,0,0,24
RANDOM,260968,53.81504375834422,1.3249551558489692,32.037930758905816,20,3,0,0,24
HIGHEST_SNR,260968,57.388657584046086,1.323280277305748,31.956446562439417,20,3,0,0,24
SHORTEST_PULSE,260968,53.81504375834422,1.3249551558489692,32.037930758905816,20,3,0,0,24
METROLOGY_CONDITIONED_EIG,260968,57.388657584046086,1.323280277305748,31.956446562439417,20,3,0,0,24
NO_PASSIVE,260969,252.89638560551305,2.9669918079511572,445.27923823147125,0,0,0,0,46
RANDOM,260969,22.170975038932305,0.5980439961116295,27.06791245165565,36,0,0,0,46
HIGHEST_SNR,260969,24.743185707200624,0.6569391813363381,28.470986986996497,36,0,0,0,46
SHORTEST_PULSE,260969,23.425882466983843,0.6706570543058126,24.03248460943252,36,0,0,0,46
METROLOGY_CONDITIONED_EIG,260969,23.457394234271618,0.6270180034467078,24.036397794782356,36,0,0,0,46
NO_PASSIVE,260970,358.85133739226933,0.7315110366340591,445.27923823147125,0,0,0,0,150
RANDOM,260970,32.21624765459731,0.5640079547594973,24.421280467063834,54,0,0,0,150
HIGHEST_SNR,260970,26.38187185283518,0.09565236899441354,31.705848970254447,54,0,0,0,150
SHORTEST_PULSE,260970,56.59674369648712,1.057619535165294,26.707020812573646,54,0,0,0,150
METROLOGY_CONDITIONED_EIG,260970,32.09048825775291,1.0132247538653358,19.666971976636866,54,0,0,0,150
NO_PASSIVE,260971,788.9358429985274,0.6390892335170701,445.27923823147125,0,0,0,0,44
RANDOM,260971,20.644246753658102,0.5150530460659117,23.873807277879248,37,0,0,0,44
HIGHEST_SNR,260971,22.682525126670978,0.7068846096440772,23.94715166672226,37,0,0,0,44
SHORTEST_PULSE,260971,24.25343498155917,0.6828507486572143,23.048264661866657,37,0,0,0,44
METROLOGY_CONDITIONED_EIG,260971,19.666850637994397,0.4730682526699817,22.839385949191733,37,0,0,0,44
NO_PASSIVE,260972,176.10843369693944,1.2019946598370868,445.27923823147125,0,0,0,0,42
RANDOM,260972,35.26754045420855,0.9872546313988881,36.48532786918022,36,0,0,0,42
HIGHEST_SNR,260972,40.53961202930293,1.0656777717609964,35.15222737118867,36,0,0,0,42
SHORTEST_PULSE,260972,33.73231594973666,0.8708481400605805,33.819253545093595,36,0,0,0,42
METROLOGY_CONDITIONED_EIG,260972,23.451573917616102,0.6913806198773216,33.34066339322146,36,0,0,0,42
NO_PASSIVE,260973,476.08400177382805,0.6904981044924443,445.27923823147125,0,0,0,0,101
RANDOM,260973,23.542214443973883,0.5275606719729933,20.86147231490402,39,1,0,0,101
HIGHEST_SNR,260973,27.41962990670251,0.6197493727516736,25.370518780018553,40,0,0,0,101
SHORTEST_PULSE,260973,20.80044128066748,0.5145023215658899,19.664019900504986,40,0,0,0,101
METROLOGY_CONDITIONED_EIG,260973,20.248541502112374,0.37641363434084923,19.72490573124278,40,0,0,0,101
NO_PASSIVE,260974,632.1073943536579,1.3998399780155228,445.27923823147125,0,0,0,0,71
RANDOM,260974,25.46388776931806,1.3321237536450867,35.17816284297587,50,1,0,0,71
HIGHEST_SNR,260974,70.36249266546855,2.0389982936784055,39.25476447064526,51,0,0,0,71
SHORTEST_PULSE,260974,23.432822387125338,0.9322464153706568,33.56878529083053,51,0,0,0,71
METROLOGY_CONDITIONED_EIG,260974,42.056888091290766,1.351133598255838,32.92920644383201,51,0,0,0,71
NO_PASSIVE,260975,409.1503376778848,3.202862259037042,445.27923823147125,0,0,0,0,57
RANDOM,260975,85.32714035470795,1.9637029045393484,49.60590574700967,43,0,0,0,57
HIGHEST_SNR,260975,104.56689134509475,2.497861806128698,61.04395148154244,43,0,0,0,57
SHORTEST_PULSE,260975,83.95009140967352,1.8551073488039718,49.250060066770665,43,0,0,0,57
METROLOGY_CONDITIONED_EIG,260975,83.75193752697821,1.9072592535813029,48.15689043933494,43,0,0,0,57
NO_PASSIVE,260976,226.79144273349536,0.8674494588433977,445.27923823147125,0,0,0,0,46
RANDOM,260976,8.77903965572854,0.14093201302142735,29.05008622354728,40,0,0,0,46
HIGHEST_SNR,260976,14.506437831636845,0.3405533196361267,28.621435094343944,40,0,0,0,46
SHORTEST_PULSE,260976,13.952635023953716,0.14172752542628578,28.092937616228667,40,0,0,0,46
METROLOGY_CONDITIONED_EIG,260976,1.985119315102749,0.20559713848007433,28.77178990217826,40,0,0,0,46
NO_PASSIVE,260977,280.5208311897342,1.2906477699857937,445.27923823147125,0,0,0,0,191
RANDOM,260977,14.214824401266801,0.7749190248312366,21.302566055853692,57,0,0,0,191
HIGHEST_SNR,260977,28.35530202177619,0.6320592219057108,21.95865106223871,56,1,0,0,191
SHORTEST_PULSE,260977,11.830927395335616,0.5525341459523218,17.724346946862667,56,1,0,0,191
METROLOGY_CONDITIONED_EIG,260977,22.797040640685402,0.7046899570638476,17.8125524382368,56,1,0,0,191
NO_PASSIVE,260978,137.2941963819102,1.8064859606728254,445.27923823147125,0,0,0,0,78
RANDOM,260978,39.404322394567174,0.324649927031933,23.863333359628538,51,0,0,0,78
HIGHEST_SNR,260978,36.927441839300215,0.6327757595780639,26.778837331920762,51,0,0,0,78
SHORTEST_PULSE,260978,16.39452118479773,0.4439642402347195,22.61922524481954,51,0,0,0,78
METROLOGY_CONDITIONED_EIG,260978,26.53053026566758,0.5134615244032195,21.716599925823967,51,0,0,0,78
NO_PASSIVE,260979,67.93742238464232,0.8454748595426247,445.27923823147125,0,0,0,0,181
RANDOM,260979,25.527965568215556,1.2610331182705623,32.31018610688517,56,2,0,0,181
HIGHEST_SNR,260979,17.23993407721924,1.027242742966516,34.67913846605701,57,1,0,0,181
SHORTEST_PULSE,260979,23.153152220957455,0.7680456256229075,24.916615771165695,57,1,0,0,181
METROLOGY_CONDITIONED_EIG,260979,24.482573983586157,0.6939563084481011,21.930976306623688,57,1,0,0,181
NO_PASSIVE,260980,112.49259338971422,0.5378913675396614,445.27923823147125,0,0,0,0,137
RANDOM,260980,33.08302693951351,0.37728587763636945,42.8706123303433,56,0,0,0,137
HIGHEST_SNR,260980,56.28187517081961,0.5044270016470509,51.02894422669134,56,0,0,0,137
SHORTEST_PULSE,260980,12.231042804052331,0.3737455399082154,21.958284844630832,56,0,0,0,137
METROLOGY_CONDITIONED_EIG,260980,14.488174936700526,0.3826827723874651,22.106945512008842,56,0,0,0,137
NO_PASSIVE,260981,220.29327481063606,2.6501178905292235,445.27923823147125,0,0,0,0,51
RANDOM,260981,42.869414857775475,0.2991065042965171,41.87072008621524,40,0,0,0,51
HIGHEST_SNR,260981,22.993934852801925,1.1308193851648494,45.20478554487004,40,0,0,0,51
SHORTEST_PULSE,260981,45.76911833015785,0.5808256731929692,39.377552332778286,40,0,0,0,51
METROLOGY_CONDITIONED_EIG,260981,11.773598425378747,0.18023138314311882,38.366122883438365,40,0,0,0,51
NO_PASSIVE,260982,563.0925963828618,3.3188754367953064,445.27923823147125,0,0,0,0,112
RANDOM,260982,6.368026137010408,0.3631159677736672,18.12573048447747,55,1,0,0,112
HIGHEST_SNR,260982,30.059396845377496,0.7311820546396222,27.62761036720039,51,5,0,0,112
SHORTEST_PULSE,260982,18.499322920322438,0.4270407172186748,16.2725334383798,55,1,0,0,112
METROLOGY_CONDITIONED_EIG,260982,22.559673090940326,0.722265437661712,15.763997309847987,53,3,0,0,112
NO_PASSIVE,260983,198.5297054928015,2.079077303681972,445.27923823147125,0,0,0,0,93
RANDOM,260983,26.219424891450256,0.644074944405097,21.98880707055617,57,2,0,0,93
HIGHEST_SNR,260983,15.436737121568772,1.2721576368273542,24.72925117287642,59,0,0,0,93
SHORTEST_PULSE,260983,14.312558262654408,0.6779153991425544,16.69460785271119,59,0,0,0,93
METROLOGY_CONDITIONED_EIG,260983,16.35481114861711,0.5369602724781666,16.87904507286609,58,1,0,0,93
NO_PASSIVE,260984,427.3619546808357,2.3205148892417284,445.27923823147125,0,0,0,0,70
RANDOM,260984,18.315024127169007,0.6616448751717945,26.467906057551698,50,0,0,0,70
HIGHEST_SNR,260984,22.655463916848326,0.6038116450802659,27.719037964899428,50,0,0,0,70
SHORTEST_PULSE,260984,22.655463916848326,0.6038116450802659,27.719037964899428,50,0,0,0,70
METROLOGY_CONDITIONED_EIG,260984,5.720471912168052,0.164775372906342,25.076114141429755,50,0,0,0,70
NO_PASSIVE,260985,39.3163985372369,2.694983991042621,445.27923823147125,0,0,0,0,99
RANDOM,260985,21.980491905908824,0.7156101657048229,29.5628369576542,43,0,0,0,99
HIGHEST_SNR,260985,11.978475037094233,0.12644492325870726,33.433835045961544,42,1,0,0,99
SHORTEST_PULSE,260985,23.43233607918528,0.4991714571349325,29.539225136102704,43,0,0,0,99
METROLOGY_CONDITIONED_EIG,260985,7.052542314239563,0.25622454792965826,29.05397038356446,43,0,0,0,99
NO_PASSIVE,260986,182.16237579243105,2.1038087920946547,445.27923823147125,0,0,0,0,89
RANDOM,260986,11.057628820413385,0.39664696400961763,25.51938788726926,42,0,0,0,89
HIGHEST_SNR,260986,8.100033942379543,0.32163760740319375,36.768011008705976,42,0,0,0,89
SHORTEST_PULSE,260986,27.597024769671524,0.8803043796368516,18.87784174854726,42,0,0,0,89
METROLOGY_CONDITIONED_EIG,260986,27.597024769671524,0.8803043796368516,18.87784174854726,42,0,0,0,89
NO_PASSIVE,260987,339.0370761362261,1.8531942150150127,445.27923823147125,0,0,0,0,150
RANDOM,260987,14.23406546664062,0.30653206313870546,29.82342156100758,59,0,0,0,150
HIGHEST_SNR,260987,4.249701455311121,0.5918751200981713,24.88513332872133,58,1,0,0,150
SHORTEST_PULSE,260987,17.97332796745314,0.5056818216003343,27.16440874199439,59,0,0,0,150
METROLOGY_CONDITIONED_EIG,260987,20.909337448445843,0.8571808127664262,24.49888856641321,59,0,0,0,150
NO_PASSIVE,260988,533.7274036446512,3.283293238380974,445.27923823147125,0,0,0,0,78
RANDOM,260988,18.01436218549431,0.5843244008341012,25.052031248251,34,0,0,0,78
HIGHEST_SNR,260988,30.029308490673994,0.6324883326216479,38.23602881922923,33,1,0,0,78
SHORTEST_PULSE,260988,30.029308490673994,0.6324883326216479,38.23602881922923,33,1,0,0,78
METROLOGY_CONDITIONED_EIG,260988,19.39519414507646,1.0338286220014201,24.179107903003764,33,1,0,0,78
NO_PASSIVE,260989,280.4624085172606,1.3368606860431753,445.27923823147125,0,0,0,0,21
RANDOM,260989,12.352152346775192,0.1129862773684365,37.8377988772989,18,0,0,0,21
HIGHEST_SNR,260989,8.656345665587267,0.32907330886487407,40.787334862667514,18,0,0,0,21
SHORTEST_PULSE,260989,8.656345665587267,0.32907330886487407,40.787334862667514,18,0,0,0,21
METROLOGY_CONDITIONED_EIG,260989,10.364975040567323,0.347112382337856,39.02260901549686,18,0,0,0,21
NO_PASSIVE,260990,747.5942028748341,0.9834113350733278,445.27923823147125,0,0,0,0,122
RANDOM,260990,50.44969594867817,1.8215061075021375,34.47252531369618,59,1,0,0,122
HIGHEST_SNR,260990,21.85238505588754,0.3176592398256844,63.70559370601991,59,1,0,0,122
SHORTEST_PULSE,260990,28.08732103181666,0.8861228200147828,39.87351839015246,59,1,0,0,122
METROLOGY_CONDITIONED_EIG,260990,41.752856571271124,0.9373411780525346,30.525906668472143,58,2,0,0,122
NO_PASSIVE,260991,508.5355811325815,3.307978763907613,445.27923823147125,0,0,0,0,82
RANDOM,260991,34.56538312919929,0.9323427622927687,31.985061475564873,44,1,0,0,82
HIGHEST_SNR,260991,8.75710115188714,0.5330345920612203,31.669549855074546,44,1,0,0,82
SHORTEST_PULSE,260991,26.001423644138583,0.18962353641817023,32.57972577177121,45,0,0,0,82
METROLOGY_CONDITIONED_EIG,260991,7.2925735819572495,0.1785750481595873,29.60897323529875,45,0,0,0,82
NO_PASSIVE,260992,426.4743844733647,0.8460808426405724,445.27923823147125,0,0,0,0,128
RANDOM,260992,10.084099623582935,0.2745080386790394,21.079974146736447,56,0,0,0,128
HIGHEST_SNR,260992,28.102721215404454,0.7071412579089474,24.370783616686385,56,0,0,0,128
SHORTEST_PULSE,260992,20.598726840712573,0.7972170800627799,13.26610528775207,56,0,0,0,128
METROLOGY_CONDITIONED_EIG,260992,18.348485747938817,0.7883253703312192,13.07097086346821,56,0,0,0,128
NO_PASSIVE,260993,601.4287216740564,0.8410065265164622,445.27923823147125,0,0,0,0,52
RANDOM,260993,12.782654558844474,0.505118312957357,35.58541742209815,33,0,0,0,52
HIGHEST_SNR,260993,30.702197198642207,0.7732122646175188,32.58147616066494,33,0,0,0,52
SHORTEST_PULSE,260993,12.455734220563203,0.6301381723699391,35.16838208179861,33,0,0,0,52
METROLOGY_CONDITIONED_EIG,260993,9.380054866054406,0.5377018518216748,34.76828610401835,33,0,0,0,52
NO_PASSIVE,260994,468.91621040092656,0.90213839443213,445.27923823147125,0,0,0,0,127
RANDOM,260994,20.02295046868643,0.48127589262920395,20.48194565915289,57,0,0,0,127
HIGHEST_SNR,260994,14.88265768914642,0.09601356549764084,19.97080968771183,57,0,0,0,127
SHORTEST_PULSE,260994,9.316649343550695,0.1560489378699962,17.004522849871123,56,1,0,0,127
METROLOGY_CONDITIONED_EIG,260994,6.612841031790594,0.09435417633155088,16.841112651390702,56,1,0,0,127
NO_PASSIVE,260995,235.9234110891182,2.6313954725022417,445.27923823147125,0,0,0,0,86
RANDOM,260995,59.94387214442772,1.7498218919044666,28.493134713875012,52,1,0,0,86
HIGHEST_SNR,260995,60.28807106959171,1.7507897570141884,26.078382511024902,53,0,0,0,86
SHORTEST_PULSE,260995,52.96754142493524,1.6749538076402637,27.58763552787202,53,0,0,0,86
METROLOGY_CONDITIONED_EIG,260995,58.995847745507284,1.6440734528940493,26.083521566047537,53,0,0,0,86
NO_PASSIVE,260996,398.17752995655906,0.8162471418525349,445.27923823147125,0,0,0,0,39
RANDOM,260996,26.770068843908938,0.9211770080024443,24.032177846737664,31,0,0,0,39
HIGHEST_SNR,260996,17.204487856802384,0.33514094603028854,24.01737855967306,31,0,0,0,39
SHORTEST_PULSE,260996,17.204487856802384,0.33514094603028854,24.01737855967306,31,0,0,0,39
METROLOGY_CONDITIONED_EIG,260996,26.877932692292653,0.8202929463482317,24.05371857909741,31,0,0,0,39
NO_PASSIVE,260997,392.4923610837955,2.358893619061312,445.27923823147125,0,0,0,0,120
RANDOM,260997,9.300396322222218,0.2239971029486374,22.952832513100752,56,0,0,0,120
HIGHEST_SNR,260997,15.01225586642916,0.8415110593249865,34.72771984232429,55,1,0,0,120
SHORTEST_PULSE,260997,3.7206766680042063,0.35578911244736994,18.207639357516726,56,0,0,0,120
METROLOGY_CONDITIONED_EIG,260997,4.687765868894458,0.4005970388796338,18.23514421782146,56,0,0,0,120
NO_PASSIVE,260998,161.46806521888357,2.807083119266885,445.27923823147125,0,0,0,0,136
RANDOM,260998,13.983193832192576,0.3975616696820527,20.247021335352,56,0,0,0,136
HIGHEST_SNR,260998,35.142064094188854,0.9328520395677927,30.016486058375577,55,1,0,0,136
SHORTEST_PULSE,260998,18.734444862795673,0.6685476640809047,16.65361828616471,56,0,0,0,136
METROLOGY_CONDITIONED_EIG,260998,23.335143829416076,0.8750021508749652,16.8603201185346,56,0,0,0,136
NO_PASSIVE,260999,264.93770181014565,2.592311408142544,445.27923823147125,0,0,0,0,50
RANDOM,260999,86.40437693549144,1.8903095694503564,53.09352303237825,25,1,0,0,50
HIGHEST_SNR,260999,77.92443924943073,2.5303562113912292,61.8765609328662,25,1,0,0,50
SHORTEST_PULSE,260999,74.22832847268019,1.8586132249634566,51.64073283673996,25,1,0,0,50
METROLOGY_CONDITIONED_EIG,260999,82.46425520383218,1.7409901841617548,44.60928252232311,24,2,0,0,50
NO_PASSIVE,261000,118.49223676687119,0.383007905077866,445.27923823147125,0,0,0,0,112
RANDOM,261000,14.740698185061389,0.5053144218320884,26.40784803080526,58,0,0,0,112
HIGHEST_SNR,261000,36.24649719261008,0.7889808546543297,26.985952764651326,58,0,0,0,112
SHORTEST_PULSE,261000,39.833175151330046,0.8829405816666219,19.235254924047762,58,0,0,0,112
METROLOGY_CONDITIONED_EIG,261000,38.45595906150058,0.7823095738150052,19.63543882077556,57,1,0,0,112
NO_PASSIVE,261001,622.5709026052076,1.1685183142498166,445.27923823147125,0,0,0,0,71
RANDOM,261001,13.600658353797531,0.26876193507508706,27.477829694481333,41,0,0,0,71
HIGHEST_SNR,261001,7.102929547975158,0.6195729116346076,39.06563087460524,41,0,0,0,71
SHORTEST_PULSE,261001,8.971127698899307,0.19851023593717024,29.68128093922059,41,0,0,0,71
METROLOGY_CONDITIONED_EIG,261001,1.9225943162466748,0.1407569398510094,26.301772695357872,41,0,0,0,71
NO_PASSIVE,261002,78.92314208690854,1.8099858065602283,445.27923823147125,0,0,0,0,77
RANDOM,261002,17.48726338390074,0.4205118654408901,21.472302299997406,50,0,0,0,77
HIGHEST_SNR,261002,29.654462722295996,1.0792567207340653,21.50692961429373,50,0,0,0,77
SHORTEST_PULSE,261002,30.887436427499576,0.9376067510929765,21.406477761682456,50,0,0,0,77
METROLOGY_CONDITIONED_EIG,261002,16.825391328817407,0.5973946313337596,18.792091687287392,50,0,0,0,77
NO_PASSIVE,261003,687.4643728432384,1.1436686550025486,445.27923823147125,0,0,0,0,36
RANDOM,261003,10.572585103955738,0.16916449576675968,30.405500328587426,28,1,0,0,36
HIGHEST_SNR,261003,13.949781010049168,0.5577227871985442,30.254591711550226,28,1,0,0,36
SHORTEST_PULSE,261003,11.215276446920406,0.49300299582832097,30.836993295329595,28,1,0,0,36
METROLOGY_CONDITIONED_EIG,261003,15.645020818113716,0.36367517335390825,30.142628760441106,28,1,0,0,36
NO_PASSIVE,261004,153.019357081035,3.4271856395792613,445.27923823147125,0,0,0,0,115
RANDOM,261004,41.2138244435006,1.3530211570968735,26.79337584301624,55,0,0,0,115
HIGHEST_SNR,261004,43.74749412261971,1.5452417134024565,32.855058872605525,55,0,0,0,115
SHORTEST_PULSE,261004,39.767434948716314,0.8905039295230106,24.514474441824156,54,1,0,0,115
METROLOGY_CONDITIONED_EIG,261004,26.780370096763626,0.5563356450388928,22.74450833496179,54,1,0,0,115
NO_PASSIVE,261005,217.1561468778172,2.035774773830283,445.27923823147125,0,0,0,0,72
RANDOM,261005,16.310499462262584,0.5350453256008258,27.002501799572777,28,0,0,0,72
HIGHEST_SNR,261005,18.983301211756544,0.43471984615374765,39.115310477901936,26,2,0,0,72
SHORTEST_PULSE,261005,24.759211600315265,0.6524181282732894,26.523430978823963,28,0,0,0,72
METROLOGY_CONDITIONED_EIG,261005,22.338935765090543,0.8596965179079128,22.55396953648657,28,0,0,0,72
NO_PASSIVE,261006,576.8806405409496,0.1277307240093555,445.27923823147125,0,0,0,0,36
RANDOM,261006,48.524857161602,1.4154800940828312,50.38913610822526,33,0,0,0,36
HIGHEST_SNR,261006,33.693461499477,0.8480986408249567,50.4403948781982,33,0,0,0,36
SHORTEST_PULSE,261006,49.0488098407175,1.2995051940155316,50.40532560671975,33,0,0,0,36
METROLOGY_CONDITIONED_EIG,261006,48.524857161602,1.4154800940828312,50.38913610822526,33,0,0,0,36
NO_PASSIVE,261007,757.2665181394856,1.5847402919164881,445.27923823147125,0,0,0,0,63
RANDOM,261007,30.321989732613353,0.031554089444416816,73.1132282962833,54,0,0,0,63
HIGHEST_SNR,261007,272.0243064922365,0.3390846765330553,127.74264813743132,54,0,0,0,63
SHORTEST_PULSE,261007,29.85402976000014,0.015760379983165644,73.10937564616133,54,0,0,0,63
METROLOGY_CONDITIONED_EIG,261007,37.4704951555083,0.28996077481668825,74.05882849084425,54,0,0,0,63
NO_PASSIVE,261008,614.4625288348324,0.9218124592150428,445.27923823147125,0,0,0,0,103
RANDOM,261008,12.789926979685967,0.5402508155480877,20.95539854129559,54,1,0,0,103
HIGHEST_SNR,261008,21.378271668540975,0.886338799152883,21.20117226818277,55,0,0,0,103
SHORTEST_PULSE,261008,11.023004427214198,0.4947080143748703,21.58642074124771,55,0,0,0,103
METROLOGY_CONDITIONED_EIG,261008,12.433401634389709,0.497775718317857,21.263958258338203,54,1,0,0,103
NO_PASSIVE,261009,648.5519734292421,0.7196147236894042,445.27923823147125,0,0,0,0,143
RANDOM,261009,11.402703508151346,0.5194660992138,24.220355576195658,58,0,0,0,143
HIGHEST_SNR,261009,29.20949651179396,1.02871408654929,39.16677751052665,57,1,0,0,143
SHORTEST_PULSE,261009,9.415813947436453,0.2717514758506423,18.659014151153414,58,0,0,0,143
METROLOGY_CONDITIONED_EIG,261009,11.241536299755769,0.3989221926432422,18.9365114242769,58,0,0,0,143
NO_PASSIVE,261010,699.0113405474206,3.926196570440272,445.27923823147125,0,0,0,0,133
RANDOM,261010,10.827898627302996,0.2890866200989024,21.110890881521378,60,0,0,0,133
HIGHEST_SNR,261010,17.685934211738996,0.7024040399988096,24.4929653201331,60,0,0,0,133
SHORTEST_PULSE,261010,14.003633239010945,0.021123970127049117,20.061268016691052,60,0,0,0,133
METROLOGY_CONDITIONED_EIG,261010,16.1849987909371,0.5327886461451014,18.983313158819467,60,0,0,0,133
NO_PASSIVE,261011,479.8261283121456,1.6607062943680193,445.27923823147125,0,0,0,0,78
RANDOM,261011,31.603809988541922,0.5703428016845657,25.856068603473975,51,2,0,0,78
HIGHEST_SNR,261011,36.88431585682325,0.7338139650503974,25.516266487738942,52,1,0,0,78
SHORTEST_PULSE,261011,36.66109971847596,0.7595416160432696,24.917523579702625,52,1,0,0,78
METROLOGY_CONDITIONED_EIG,261011,36.03072364987453,0.7519770581112277,23.92483290311832,52,1,0,0,78
